Date,Open,High,Low,Close,Volume,Change,Close_Comparison
2020-03-05,29900,30050,29400,29700,149508,-0.0016806722689075,0
2020-03-06,29100,29400,27650,28300,435866,-0.0471380471380471,0
2020-03-09,27500,27750,26050,26400,343654,-0.0671378091872791,0
2020-03-10,25900,27400,25900,26550,354958,0.0056818181818181,1
2020-03-11,26300,26800,25850,26100,247777,-0.0169491525423728,0
2020-03-12,25100,25650,22700,23400,673918,-0.1034482758620689,0
2020-03-13,20600,23750,20550,22550,956110,-0.0363247863247863,0
2020-03-16,22600,23250,21550,21700,392542,-0.0376940133037694,0
2020-03-17,19850,22050,19850,21400,340796,-0.0138248847926267,0
2020-03-18,21700,22700,20500,20500,308992,-0.042056074766355,0
2020-03-19,20700,21250,18600,19000,510646,-0.073170731707317,0
2020-03-20,19150,19900,18350,19450,672829,0.0236842105263157,1
2020-03-23,18350,18400,16350,16700,787147,-0.1413881748071979,0
2020-03-24,17300,18500,16800,18500,609471,0.1077844311377245,1
2020-03-25,19500,20550,18900,20450,653623,0.1054054054054054,1
2020-03-26,20650,22000,19700,20200,761815,-0.0122249388753056,0
2020-03-27,21400,21400,19550,20500,438632,0.0148514851485148,1
2020-03-30,19650,20800,19150,20800,260589,0.0146341463414634,1
2020-03-31,21150,21250,20450,21050,349766,0.0120192307692308,1
2020-04-01,20550,22000,20350,20350,489737,-0.0332541567695962,0
2020-04-02,20400,21300,20150,21300,270941,0.0466830466830467,1
2020-04-03,21150,21500,20700,21150,214640,-0.0070422535211267,0
2020-04-06,21200,22450,20900,22450,394688,0.0614657210401892,1
2020-04-07,22700,23400,22200,22550,558946,0.0044543429844097,1
2020-04-08,22550,23550,22100,22700,416569,0.0066518847006651,1
2020-04-09,23200,23350,22800,23200,282818,0.0220264317180616,1
2020-04-10,23350,24600,22900,24600,766765,0.0603448275862068,1
2020-04-13,24850,26300,24050,24800,865095,0.0081300813008129,1
2020-04-14,25050,25700,24900,25500,384861,0.0282258064516129,1
2020-04-16,25500,26750,25350,26700,406133,0.0470588235294118,1
2020-04-17,27200,27550,26500,26700,555498,0.0,
2020-04-20,26750,27100,25900,26150,344267,-0.0205992509363296,0
2020-04-21,26100,26100,24450,25500,540792,-0.0248565965583174,0
2020-04-22,24800,25950,24500,25700,262171,0.0078431372549019,1
2020-04-23,25750,26100,25500,26000,194494,0.0116731517509727,1
2020-04-24,25600,25850,25050,25150,197638,-0.0326923076923076,0
2020-04-27,25400,25850,25200,25600,217547,0.0178926441351887,1
2020-04-28,25700,28250,25600,27950,1402762,0.091796875,1
2020-04-29,28050,28150,27150,27700,563230,-0.0089445438282647,0
2020-05-04,27050,27700,26750,27200,283823,-0.0180505415162455,0
2020-05-06,27700,28400,27550,28350,431289,0.0422794117647058,1
2020-05-07,28300,28450,27900,28350,269321,0.0,
2020-05-08,28600,28650,28200,28350,209882,0.0,
2020-05-11,28350,28450,27400,27600,341937,-0.0264550264550265,0
2020-05-12,27300,27500,26450,26700,376208,-0.0326086956521739,0
2020-05-13,26100,27100,26050,26900,343688,0.0074906367041198,1
2020-05-14,26800,27650,26500,26900,279694,0.0,
2020-05-15,26950,27000,25900,26050,339957,-0.0315985130111524,0
2020-05-18,25850,26350,25400,26050,281518,0.0,
2020-05-19,26850,28250,26800,28100,1091267,0.0786948176583492,1
2020-05-20,27850,27850,27350,27700,323461,-0.0142348754448398,0
2020-05-21,28000,28000,27350,27650,318443,-0.0018050541516245,0
2020-05-22,27700,27700,26500,27000,317895,-0.023508137432188,0
2020-05-25,26950,27100,26200,27000,253606,0.0,
2020-05-26,27000,27450,26700,27400,255933,0.0148148148148148,1
2020-05-27,27700,28150,27200,27450,508810,0.0018248175182482,1
2020-05-28,27800,27850,26150,26400,411106,-0.0382513661202186,0
2020-05-29,26200,26550,25850,26000,225192,-0.0151515151515151,0
2020-06-01,26300,26950,26200,26900,276652,0.0346153846153847,1
2020-06-02,26850,27350,26500,27200,249055,0.0111524163568772,1
2020-06-03,27350,27700,27050,27250,326096,0.0018382352941177,1
2020-06-04,27350,27700,26600,26850,379230,-0.0146788990825688,0
2020-06-05,26900,27300,26650,27150,270655,0.0111731843575419,1
2020-06-08,27500,28350,27250,27900,668280,0.0276243093922652,1
2020-06-09,27950,28050,27350,27950,341605,0.0017921146953405,1
2020-06-10,28050,28100,27500,27500,351149,-0.0161001788908765,0
2020-06-11,27400,27650,26500,26650,393820,-0.0309090909090908,0
2020-06-12,24800,25650,24750,25500,503064,-0.0431519699812382,0
2020-06-15,25100,25350,23200,23400,488152,-0.0823529411764706,0
2020-06-16,24000,24700,23950,24200,325081,0.0341880341880342,1
2020-06-17,24150,24600,23550,24150,249541,-0.0020661157024793,0
2020-06-18,24150,24200,23250,23500,289475,-0.0269151138716355,0
2020-06-19,23850,23900,23250,23650,208393,0.0063829787234042,1
2020-06-22,23500,23500,22900,23150,265349,-0.0211416490486258,0
2020-06-23,23300,23750,22950,23150,252005,0.0,
2020-06-24,23400,23650,23050,23500,202493,0.0151187904967602,1
2020-06-25,23050,23200,22450,22600,347541,-0.0382978723404255,0
2020-06-26,22900,22900,22000,22800,348460,0.0088495575221239,1
2020-06-29,22500,23800,21800,21950,670803,-0.0372807017543859,0
2020-06-30,22400,27000,22250,24250,4139283,0.1047835990888381,1
2020-07-01,24200,24500,23350,24000,529150,-0.0103092783505154,0
2020-07-02,24350,26850,23800,26650,2248806,0.1104166666666666,1
2020-07-03,26950,29050,26500,28550,2625800,0.0712945590994371,1
2020-07-06,28800,29100,27450,28600,1273550,0.0017513134851139,1
2020-07-07,28300,29650,27700,29400,1157414,0.0279720279720279,1
2020-07-08,29300,32100,29250,31500,2461836,0.0714285714285714,1
2020-07-09,32050,32650,30750,31500,981772,0.0,
2020-07-10,31450,32850,30250,32500,1002675,0.0317460317460318,1
2020-07-13,33200,33900,32100,32950,790403,0.0138461538461538,1
2020-07-14,32450,34000,32300,33650,692928,0.0212443095599392,1
2020-07-15,33650,33850,32400,32700,508007,-0.0282317979197622,0
2020-07-16,32900,32900,31350,32000,597118,-0.0214067278287461,0
2020-07-17,32300,33600,31400,33350,720332,0.0421875,1
2020-07-20,33300,33950,32700,33750,768503,0.0119940029985008,1
2020-07-21,35200,35550,32400,32750,1814004,-0.0296296296296296,0
2020-07-22,32550,32550,30750,31000,1189021,-0.0534351145038167,0
2020-07-23,31000,31450,30450,31100,572994,0.0032258064516128,1
2020-07-24,30600,30900,30100,30200,526440,-0.0289389067524116,0
2020-07-27,30350,31400,30350,31100,365463,0.0298013245033113,1
2020-07-28,31100,31150,30100,30200,317310,-0.0289389067524116,0
2020-07-29,30400,30450,29650,30400,370158,0.0066225165562914,1
2020-07-30,30400,30950,29900,30250,313379,-0.0049342105263158,0
2020-07-31,30150,32000,30150,31250,604613,0.0330578512396693,1
2020-08-03,31400,32800,30700,32500,935391,0.04,1
2020-08-04,33350,33350,32500,33150,695996,0.02,1
2020-08-05,33650,33750,32700,33100,576554,-0.0015082956259426,0
2020-08-06,33450,33900,33050,33800,565528,0.0211480362537763,1
2020-08-07,34000,34500,33650,34400,497885,0.0177514792899409,1
2020-08-10,34600,35700,34350,34950,806941,0.0159883720930231,1
2020-08-11,35200,35650,34100,34850,636693,-0.0028612303290415,0
2020-08-12,35200,35400,33500,34150,465389,-0.0200860832137733,0
2020-08-13,35100,37100,34800,35750,1515372,0.0468521229868228,1
2020-08-14,36300,36800,35000,35900,630902,0.0041958041958041,1
2020-08-18,36900,37950,34900,35500,1620393,-0.0111420612813371,0
2020-08-19,36200,39750,36000,39100,2455079,0.1014084507042254,1
2020-08-20,38600,38650,36150,37600,1298299,-0.0383631713554987,0
2020-08-21,37500,38050,35550,35900,861956,-0.0452127659574468,0
2020-08-24,35400,36300,34150,35950,562208,0.0013927576601671,1
2020-08-25,35950,36950,35800,36400,437079,0.0125173852573017,1
2020-08-26,36550,36550,35200,36050,496546,-0.0096153846153845,0
2020-08-27,36000,36000,34350,34350,716505,-0.0471567267683772,0
2020-08-28,34550,35900,34450,35050,480094,0.0203784570596796,1
2020-08-31,35400,35700,34250,34400,388244,-0.0185449358059914,0
2020-09-01,35050,36000,34550,35750,462140,0.0392441860465115,1
2020-09-02,36400,37900,36250,37300,946157,0.0433566433566434,1
2020-09-03,37800,38900,37150,38850,810624,0.0415549597855227,1
2020-09-04,37200,39200,37200,38700,825943,-0.0038610038610038,0
2020-09-07,38800,39400,37800,38600,654451,-0.0025839793281653,0
2020-09-08,39000,40450,38600,39300,1214755,0.0181347150259068,1
