Date,Open,High,Low,Close,Volume,Change,Close_Comparison
2019-12-20,160950,162280,159619,161395,623665,0.0083091244182051,1
2019-12-23,162280,167600,162280,165386,983365,0.0247281514297221,1
2019-12-24,166713,167600,163166,164056,772164,-0.008041793138476,0
2019-12-26,165827,168487,164052,168046,2411902,0.024320963573414,1
2019-12-27,169901,173614,167116,170831,1514719,0.0165728431500897,1
2019-12-30,169900,171757,167580,168046,568602,-0.0163026616948914,0
2020-01-02,168044,169900,163402,167118,669762,-0.0055222974661699,0
2020-01-03,168507,169436,164331,164796,536436,-0.0138943740351129,0
2020-01-06,161545,162937,160153,160619,619426,-0.0253464889924512,0
2020-01-07,162009,166187,161545,165261,492629,0.0289006904538069,1
2020-01-08,162473,163401,158296,160619,959815,-0.0280889017977623,0
2020-01-09,165258,166650,162473,164332,559613,0.0231168168149471,1
2020-01-10,165722,165722,162473,164796,464363,0.0028235523209112,1
2020-01-13,166187,168043,165723,166654,488062,0.0112745454986771,1
2020-01-14,166651,168507,164331,165261,545263,-0.0083586352562794,0
2020-01-15,165258,165722,163402,163868,316175,-0.0084290909530984,0
2020-01-16,163402,173149,161545,167582,1370843,0.0226645836893109,1
2020-01-17,167579,168043,161545,162476,881146,-0.0304686660858565,0
2020-01-20,161545,162473,159689,160154,612337,-0.0142913414904355,0
2020-01-21,161545,162937,160153,160154,444861,0.0,
2020-01-22,160153,163866,160153,163868,409855,0.023190179452277,1
2020-01-23,164794,164794,161545,162939,376213,-0.0056691971586887,0
2020-01-28,158296,161080,157831,158297,730203,-0.0284891892057763,0
2020-01-29,160153,160616,157831,158762,527877,0.0029375161879252,1
2020-01-30,159688,160616,153654,155048,680777,-0.0233935072624431,0
2020-01-31,155974,159224,153189,153190,633278,-0.0119833857902068,0
2020-02-03,150404,155509,148546,154583,735250,0.009093282851361,1
2020-02-04,155510,157366,153189,155512,769236,0.0060097164630004,1
2020-02-05,156903,157367,151797,152727,705403,-0.0179085858326045,0
2020-02-06,154118,161545,153654,160154,895563,0.0486292535046193,1
2020-02-07,161080,161544,157831,159226,463936,-0.0057944228679895,0
2020-02-10,158760,162937,157367,160619,534389,0.008748571213244,1
2020-02-11,161545,163865,160153,161083,466815,0.0028888238626811,1
2020-02-12,161545,162473,159689,161547,351428,0.0028805025980396,1
2020-02-13,162938,168043,162938,165725,1308759,0.0258624425089912,1
2020-02-14,165258,168973,164795,168046,695309,0.0140051289787297,1
2020-02-17,169437,174079,169437,172689,859803,0.0276293395855895,1
2020-02-18,173614,173614,169437,171296,592833,-0.0080665242140495,0
2020-02-19,172685,173614,167116,168510,795819,-0.0162642443489632,0
2020-02-20,168972,169436,163866,166189,811278,-0.0137736632840781,0
2020-02-21,163866,168043,163402,164332,483376,-0.0111740247549476,0
2020-02-24,160152,162008,156903,156905,827926,-0.045195092860794,0
2020-02-25,156903,160616,156439,160154,612785,0.0207067971065293,1
2020-02-26,157831,164330,156903,160619,827136,0.0029034554241542,1
2020-02-27,161080,162473,156903,158297,709645,-0.0144565711404005,0
2020-02-28,155974,159224,155047,157833,882204,-0.0029311989488114,0
2020-03-02,158296,162473,156439,162476,708878,0.0294171687796596,1
2020-03-03,165722,166186,159689,160154,706335,-0.0142913414904355,0
2020-03-04,159224,162473,158760,162012,459948,0.0116013337162981,1
2020-03-05,164331,168973,162009,168974,978522,0.0429721255215662,1
2020-03-06,168507,169900,164331,164796,761327,-0.0247256974445773,0
2020-03-09,162473,167579,161081,161547,1068536,-0.0197152843515618,0
2020-03-10,159689,168044,156903,168046,1296804,0.0402297783307643,1
2020-03-11,167115,168972,160616,162476,879856,-0.0331456863001796,0
2020-03-12,161081,165258,156439,160154,1303380,-0.0142913414904355,0
2020-03-13,153189,161544,145297,158297,2400298,-0.0115950897261385,0
2020-03-16,163402,165259,153654,153654,1135561,-0.0293309412054555,0
2020-03-17,146690,158759,146690,155977,1508134,0.0151183828601924,1
2020-03-18,155974,158760,145762,145763,1308415,-0.0654840136686819,0
2020-03-19,151797,152725,128586,129980,3113042,-0.1082785068913235,0
2020-03-20,135086,142048,130907,141585,2174832,0.0892829666102477,1
2020-03-23,135085,171292,134620,162476,7201324,0.1475509411307696,1
2020-03-24,165723,176863,164331,170831,4204640,0.0514229793938796,1
2020-03-25,177327,177792,164795,169903,2514520,-0.0054322693188004,0
2020-03-26,168973,177327,165723,168510,2629247,-0.0081987957834764,0
2020-03-27,175007,176399,165723,170831,2076140,0.0137736632840781,1
2020-03-30,168973,173149,168508,171760,1010049,0.0054381230572906,1
2020-03-31,174079,215858,172222,212611,11990136,0.2378376804843969,1
2020-04-01,217250,219107,183827,183829,5609682,-0.1353739928790137,0
2020-04-02,172686,184291,168973,181044,9332573,-0.0151499491375136,0
2020-04-03,177792,201466,177792,181973,4471929,0.0051313492852567,1
2020-04-06,188005,197288,186148,194042,2993216,0.0663230259434091,1
2020-04-07,193576,199145,188469,194970,2376925,0.0047824697745848,1
2020-04-08,194968,196824,192183,192185,1174137,-0.0142842488587987,0
2020-04-09,196361,201002,193576,195434,1452829,0.0169055857637172,1
2020-04-10,198681,199610,188469,194506,1876251,-0.0047484061115261,0
2020-04-13,194969,209359,193111,200076,3915767,0.0286366487409128,1
2020-04-14,204252,204716,196825,200541,1372194,0.0023241168356025,1
2020-04-16,199146,201930,198218,199612,834977,-0.0046324691708927,0
2020-04-17,200074,201002,190790,195899,1924208,-0.0186010861070476,0
2020-04-20,195432,200538,193111,196827,983772,0.0047371349521947,1
2020-04-21,197753,202395,192183,196827,1929612,0.0,
2020-04-22,193111,201930,193111,198684,1210526,0.0094346812175158,1
2020-04-23,200075,201002,197289,198684,683900,0.0,
2020-04-24,198217,201466,195433,196363,1159653,-0.0116818666827726,0
2020-04-27,198218,199610,196361,197292,523776,0.0047310338505726,1
2020-04-28,197288,198681,193111,194042,782717,-0.0164730450297021,0
