Date,Open,High,Low,Close,Volume,Change,Close_Comparison
2019-03-15,43000,44100,42950,43950,3792820,0.0304806565064479,1
2019-03-18,44000,44450,43950,44100,902234,0.0034129692832765,1
2019-03-19,43900,44050,43350,43850,807169,-0.0056689342403628,0
2019-03-20,43550,43700,43300,43500,911206,-0.007981755986317,0
2019-03-21,43000,43600,42850,43000,1825661,-0.0114942528735632,0
2019-03-22,42700,43050,42500,42500,1366022,-0.0116279069767442,0
2019-03-25,41900,42000,41550,41550,1083769,-0.0223529411764705,0
2019-03-26,41500,41950,41400,41400,2145286,-0.0036101083032491,0
2019-03-27,41550,41900,41450,41450,814740,0.001207729468599,1
2019-03-28,41500,41700,40650,40750,1256501,-0.0168878166465621,0
2019-03-29,41200,41900,41000,41850,1736030,0.0269938650306749,1
2019-04-01,42600,44250,42500,44000,2419101,0.0513739545997611,1
2019-04-02,44500,45200,44400,45000,2976350,0.0227272727272727,1
2019-04-03,44400,45300,44200,45250,1461779,0.0055555555555555,1
2019-04-04,45300,45650,45250,45400,965135,0.0033149171270718,1
2019-04-05,45550,45550,44900,45300,678943,-0.0022026431718061,0
2019-04-08,45400,45700,44950,45000,851309,-0.0066225165562914,0
2019-04-09,44700,45150,44450,44800,1255478,-0.0044444444444444,0
2019-04-10,44250,45200,43900,45200,1560983,0.0089285714285713,1
2019-04-11,45300,45350,44850,45200,1482977,0.0,
2019-04-12,45300,45600,44850,45450,1097295,0.0055309734513273,1
2019-04-15,45400,45850,45350,45700,1072254,0.0055005500550056,1
2019-04-16,45750,46350,45600,46300,1647014,0.0131291028446389,1
2019-04-17,46250,46400,45850,46150,991897,-0.0032397408207343,0
2019-04-18,46650,46650,45450,45750,1508436,-0.008667388949079,0
2019-04-19,45850,46050,45300,45350,697019,-0.008743169398907,0
2019-04-22,45300,45800,45000,45200,953032,-0.0033076074972436,0
2019-04-23,45550,45900,45150,45900,803063,0.0154867256637167,1
2019-04-24,46300,46350,45300,45350,1270855,-0.0119825708061002,0
2019-04-25,46000,46000,45000,45750,1304187,0.0088202866593163,1
2019-04-26,45650,45700,45100,45400,1277506,-0.0076502732240437,0
2019-04-29,45150,46450,44950,46450,1041225,0.0231277533039646,1
2019-04-30,46600,47150,45850,46200,1146468,-0.0053821313240043,0
2019-05-02,47250,47300,46200,46700,1203342,0.0108225108225108,1
2019-05-03,46600,46950,46400,46600,766198,-0.0021413276231263,0
2019-05-07,46250,46700,45900,46600,1204127,0.0,
2019-05-08,46600,47000,46300,46800,1070248,0.0042918454935623,1
2019-05-09,46350,47100,46100,46100,1787627,-0.0149572649572649,0
2019-05-10,46700,46950,46050,46350,894804,0.0054229934924077,1
2019-05-13,46350,46650,45700,46200,830103,-0.0032362459546925,0
2019-05-14,46150,46350,45800,46150,1204699,-0.0010822510822511,0
2019-05-15,45800,46600,45600,46100,1136454,-0.0010834236186348,0
2019-05-16,45600,46400,45600,46100,1135195,0.0,
2019-05-17,46100,46750,45700,45700,1736880,-0.0086767895878524,0
2019-05-20,45800,46750,45800,46350,741842,0.0142231947483588,1
2019-05-21,46050,46700,46000,46400,717963,0.0010787486515642,1
2019-05-22,46350,46600,45650,46200,918414,-0.0043103448275861,0
2019-05-23,45850,46400,45750,46150,547525,-0.0010822510822511,0
2019-05-24,45650,46550,45650,46200,1113939,0.0010834236186347,1
2019-05-27,45900,46200,45600,45750,642622,-0.0097402597402597,0
2019-05-28,45700,46000,45600,45800,1874661,0.0010928961748633,1
2019-05-29,46000,46000,44200,45150,1160785,-0.0141921397379912,0
2019-05-30,44550,44950,44150,44650,692488,-0.0110741971207087,0
2019-05-31,44150,44400,43700,43800,969303,-0.019036954087346,0
2019-06-03,44000,44700,43550,44550,857652,0.0171232876712328,1
2019-06-04,44950,45550,44500,45350,1159959,0.0179573512906845,1
2019-06-05,44900,45200,44300,44450,1163113,-0.0198456449834619,0
2019-06-07,45300,45300,43700,44300,999315,-0.0033745781777277,0
2019-06-10,44850,45150,44650,44900,991755,0.0135440180586907,1
2019-06-11,44200,44600,44100,44450,3552216,-0.010022271714922,0
2019-06-12,44400,45000,44400,44850,1172607,0.0089988751406073,1
2019-06-13,44700,44950,43950,44300,1460261,-0.0122630992196209,0
2019-06-14,44500,44500,43900,44300,804992,0.0,
2019-06-17,44500,44550,43950,44300,630695,0.0,
2019-06-18,44300,44900,44300,44700,696080,0.0090293453724605,1
2019-06-19,45200,45800,45100,45750,940765,0.0234899328859059,1
2019-06-20,45600,46000,45350,45500,967327,-0.0054644808743169,0
2019-06-21,45000,45750,45000,45350,995127,-0.0032967032967032,0
2019-06-24,44900,45350,44550,45050,695092,-0.0066152149944873,0
2019-06-25,45000,45400,44650,44950,501520,-0.002219755826859,0
2019-06-26,44950,45400,44500,45400,625369,0.0100111234705229,1
2019-06-27,45050,45900,44900,45750,877190,0.0077092511013214,1
2019-06-28,46000,46100,45750,45850,817890,0.0021857923497268,1
2019-07-01,46400,46900,46300,46700,996172,0.0185387131952017,1
2019-07-02,46250,46500,46000,46050,735629,-0.0139186295503211,0
2019-07-03,45950,46100,44950,45050,856484,-0.02171552660152,0
2019-07-04,45200,45450,44750,45350,480092,0.0066592674805772,1
2019-07-05,45250,45300,44300,44350,1339367,-0.022050716648291,0
2019-07-08,44400,44450,43600,43600,840181,-0.0169109357384441,0
2019-07-09,43950,44150,43300,43350,743928,-0.0057339449541284,0
2019-07-10,43500,43850,43150,43350,608362,0.0,
2019-07-11,43000,43700,42950,43350,1161198,0.0,
2019-07-12,43950,43950,43400,43850,774314,0.0115340253748559,1
2019-07-15,43500,44400,43500,44100,1169437,0.0057012542759407,1
2019-07-16,44400,44700,44050,44700,647590,0.0136054421768707,1
2019-07-17,44350,44900,44300,44900,689749,0.0044742729306488,1
2019-07-18,44600,45200,44400,45000,717511,0.0022271714922048,1
2019-07-19,45250,45700,45150,45500,620422,0.011111111111111,1
2019-07-22,45300,45500,44700,45450,477976,-0.001098901098901,0
2019-07-23,45900,46100,45300,46100,718706,0.0143014301430142,1
2019-07-24,46100,46150,45400,45500,486304,-0.0130151843817787,0
2019-07-25,45400,45450,44150,44150,1081295,-0.0296703296703296,0
2019-07-26,43550,44100,43450,43800,1100728,-0.0079275198187995,0
2019-07-29,43950,44100,43400,43600,630292,-0.0045662100456621,0
2019-07-30,43750,43750,43000,43350,565438,-0.0057339449541284,0
2019-07-31,42900,43600,42800,43400,864562,0.0011534025374855,1
2019-08-01,43450,43900,42900,43200,832924,-0.0046082949308755,0
2019-08-02,42650,42950,41200,41500,1336330,-0.0393518518518518,0
2019-08-05,41100,41700,40750,40900,1151095,-0.0144578313253012,0
2019-08-06,40400,40650,39600,40250,1476144,-0.0158924205378973,0
2019-08-07,40100,40200,39400,39550,1029718,-0.017391304347826,0
2019-08-08,39450,40050,39200,39250,2080415,-0.0075853350189633,0
2019-08-09,39450,39850,39200,39250,1092163,0.0,
2019-08-12,39450,39500,38950,38950,829589,-0.0076433121019108,0
2019-08-13,38650,38800,38250,38250,972864,-0.017971758664955,0
2019-08-14,38750,39100,38450,38700,1312994,0.0117647058823529,1
2019-08-16,39000,39000,37750,38450,1196674,-0.0064599483204134,0
2019-08-19,38850,39350,38550,39250,857723,0.0208062418725618,1
2019-08-20,38850,39550,38800,39400,1196831,0.0038216560509554,1
2019-08-21,39350,39550,39000,39450,867803,0.0012690355329949,1
2019-08-22,39150,39750,39100,39300,903726,-0.0038022813688213,0
2019-08-23,39000,39400,38950,39000,509843,-0.0076335877862595,0
2019-08-26,38800,38850,38150,38500,754117,-0.0128205128205127,0
2019-08-27,38350,38850,38350,38650,1255642,0.0038961038961038,1
2019-08-28,39000,39100,38350,38700,677373,0.001293661060802,1
2019-08-29,38700,38850,38450,38850,602540,0.003875968992248,1
2019-08-30,38900,39800,38900,39700,995501,0.0218790218790219,1
2019-09-02,39900,39900,39300,39600,456289,-0.0025188916876573,0
2019-09-03,39450,39900,39300,39450,591120,-0.0037878787878787,0
2019-09-04,39500,40050,39250,40050,878074,0.015209125475285,1
2019-09-05,39750,40450,39700,39750,787205,-0.0074906367041198,0
2019-09-06,39750,41050,39700,40550,1214968,0.020125786163522,1
2019-09-09,40500,41450,40500,41150,763417,0.0147965474722564,1
2019-09-10,41200,42750,41150,42500,1488368,0.0328068043742406,1
2019-09-11,43400,43950,42800,43700,2085046,0.0282352941176471,1
2019-09-16,43700,44900,43700,44650,1498450,0.0217391304347827,1
2019-09-17,44300,44400,43800,44100,1098550,-0.0123180291153415,0
2019-09-18,43250,44100,43100,43250,849602,-0.0192743764172335,0
2019-09-19,43350,43900,42700,42900,957419,-0.008092485549133,0
2019-09-20,43150,44200,42700,44200,1289092,0.0303030303030302,1
2019-09-23,44150,44150,43450,43800,633903,-0.009049773755656,0
2019-09-24,44000,44300,43550,44000,972561,0.004566210045662,1
2019-09-25,43200,44100,43200,43500,1080981,-0.0113636363636363,0
2019-09-26,43700,44100,43400,43950,759598,0.0103448275862068,1
2019-09-27,44100,44150,42150,42400,1120239,-0.0352673492605233,0
2019-09-30,42500,42850,42250,42700,815797,0.0070754716981131,1
2019-10-01,43250,43300,42450,42500,742202,-0.0046838407494145,0
2019-10-02,42500,42500,41550,41850,904767,-0.0152941176470587,0
2019-10-04,41950,42250,41650,41650,834007,-0.0047789725209079,0
2019-10-07,41650,41750,41050,41250,707517,-0.0096038415366146,0
2019-10-08,42050,42300,41600,41700,795885,0.0109090909090909,1
2019-10-10,41200,41650,40750,40850,1335493,-0.0203836930455635,0
2019-10-11,41700,42250,41550,41950,990012,0.0269277845777233,1
2019-10-14,42800,43250,42650,42800,929743,0.0202622169249107,1
2019-10-15,42900,43000,42550,42700,763141,-0.0023364485981308,0
2019-10-16,43400,43700,42400,42700,1084366,0.0,
2019-10-17,42700,43150,42450,42900,628364,0.0046838407494145,1
2019-10-18,43250,43350,42650,42850,706681,-0.0011655011655011,0
2019-10-21,42900,43600,42850,43150,669661,0.0070011668611436,1
2019-10-22,43150,44100,43150,44100,920824,0.0220162224797217,1
2019-10-23,43850,44050,43500,43900,681127,-0.0045351473922902,0
2019-10-24,43950,44300,43500,44000,657668,0.0022779043280183,1
2019-10-25,42650,43600,42650,42800,1037317,-0.0272727272727272,0
2019-10-28,42900,43150,42750,42900,815977,0.0023364485981307,1
2019-10-29,42550,43250,42450,42600,842082,-0.0069930069930069,0
2019-10-30,42600,42950,42300,42450,747836,-0.0035211267605633,0
2019-10-31,42100,42400,41950,41950,809647,-0.0117785630153121,0
2019-11-01,41750,42400,41750,42300,536889,0.0083432657926103,1
2019-11-04,42650,43350,42550,43200,857938,0.0212765957446807,1
2019-11-05,43250,43950,43100,43950,1146644,0.0173611111111111,1
2019-11-06,43800,44200,43200,43250,1289885,-0.0159271899886234,0
2019-11-07,43100,43500,42950,43200,1170943,-0.0011560693641619,0
2019-11-08,43300,44050,43250,43300,1206922,0.0023148148148148,1
2019-11-11,43300,43550,43000,43000,882908,-0.0069284064665127,0
2019-11-12,43050,43600,43000,43550,619591,0.0127906976744185,1
2019-11-13,43950,43950,43150,43400,786626,-0.0034443168771527,0
2019-11-14,43800,43800,43200,43700,908957,0.0069124423963133,1
2019-11-15,43400,44200,43300,43700,1154688,0.0,
2019-11-18,43600,44000,43400,44000,738224,0.0068649885583524,1
2019-11-19,44050,44950,43650,44900,1834999,0.0204545454545455,1
2019-11-20,44800,46550,44650,45950,2402413,0.0233853006681514,1
2019-11-21,46400,46450,45150,45650,1686894,-0.0065288356909684,0
2019-11-22,46050,46200,45850,46200,1097164,0.0120481927710842,1
2019-11-25,46700,46700,45850,46050,1217858,-0.0032467532467532,0
2019-11-26,45950,46350,45400,45850,2137333,-0.004343105320304,0
2019-11-27,46000,46500,45750,46100,753439,0.005452562704471,1
2019-11-28,45750,46600,45650,46550,540476,0.0097613882863341,1
2019-11-29,46700,46850,45900,46050,844993,-0.0107411385606874,0
2019-12-02,46050,46400,45600,45950,698866,-0.002171552660152,0
2019-12-03,45950,46100,45250,45850,932941,-0.002176278563656,0
2019-12-04,45950,46150,45400,46050,924902,0.0043620501635768,1
2019-12-05,46200,47000,46150,46650,1123928,0.013029315960912,1
2019-12-06,46500,47000,46450,47000,783218,0.007502679528403,1
2019-12-09,47700,48050,47300,48050,1066373,0.0223404255319148,1
2019-12-10,47950,48400,47850,48300,813927,0.0052029136316336,1
2019-12-11,48300,48300,47550,48000,973843,-0.0062111801242236,0
2019-12-12,48400,48700,48000,48350,1715262,0.0072916666666666,1
2019-12-13,49150,50000,48500,50000,1211381,0.0341261633919338,1
2019-12-16,49700,50800,48750,49050,2082488,-0.019,0
2019-12-17,48500,48700,47150,47950,2272935,-0.0224260958205911,0
2019-12-18,48100,49400,48050,49400,1315621,0.0302398331595412,1
2019-12-19,49500,49600,48850,49400,1000540,0.0,
2019-12-20,49100,49350,48600,49050,1014948,-0.007085020242915,0
2019-12-23,48500,49900,48500,49900,878027,0.017329255861366,1
2019-12-24,49900,50000,49200,49450,602123,-0.0090180360721442,0
2019-12-26,49450,49550,48950,49400,717331,-0.0010111223458038,0
2019-12-27,47750,48300,47600,48050,1278193,-0.027327935222672,0
2019-12-30,48050,48050,47100,47650,955663,-0.0083246618106139,0
2020-01-02,47250,47450,46450,46550,1033855,-0.0230849947534103,0
2020-01-03,47050,47800,46900,47150,1123490,0.0128893662728248,1
2020-01-06,47100,47550,46300,46600,698224,-0.0116648992576882,0
2020-01-07,46600,47350,46600,47000,817477,0.0085836909871244,1
2020-01-08,46100,46550,45800,46150,1197780,-0.0180851063829787,0
2020-01-09,46400,47300,46150,46500,1371428,0.0075839653304441,1
2020-01-10,46500,46950,46100,46800,1223959,0.0064516129032257,1
2020-01-13,46950,47000,46050,46700,723834,-0.0021367521367521,0
2020-01-14,46800,47950,46600,47850,1230507,0.0246252676659528,1
2020-01-15,47350,48100,47300,47900,1051882,0.0010449320794148,1
2020-01-16,47650,48050,47100,48000,1063894,0.0020876826722338,1
2020-01-17,47300,47950,47150,47900,1067206,-0.0020833333333333,0
2020-01-20,47750,48700,47300,48300,1039883,0.0083507306889352,1
2020-01-21,48200,48250,47350,47350,543206,-0.0196687370600413,0
2020-01-22,47350,47900,47150,47550,827162,0.0042238648363253,1
2020-01-23,46900,47450,46500,46700,892831,-0.0178759200841219,0
2020-01-28,46250,46450,44100,44500,1494047,-0.0471092077087794,0
2020-01-29,45000,45000,43900,44250,1357149,-0.0056179775280899,0
2020-01-30,44600,44650,43650,43800,1451247,-0.0101694915254236,0
2020-01-31,44500,44550,43700,43950,1043074,0.0034246575342464,1
2020-02-03,44000,44300,42800,43850,1438211,-0.0022753128555176,0
2020-02-04,44150,44500,43400,43500,1350137,-0.007981755986317,0
2020-02-05,43550,44400,43550,44200,1414093,0.0160919540229884,1
2020-02-06,44700,45500,44000,45250,1087184,0.0237556561085972,1
2020-02-07,44600,45150,43850,44400,1152443,-0.0187845303867403,0
2020-02-10,43700,43850,43000,43250,1392007,-0.0259009009009009,0
2020-02-11,43450,43550,42950,43100,1505386,-0.0034682080924856,0
2020-02-12,43150,43700,42900,43500,2163450,0.0092807424593968,1
2020-02-13,43450,43450,42700,42750,1585289,-0.0172413793103448,0
2020-02-14,42500,43000,42250,42750,1304244,0.0,
2020-02-17,42800,43000,42150,42400,994095,-0.0081871345029239,0
2020-02-18,42200,42450,41400,41750,1530494,-0.0153301886792452,0
2020-02-19,42550,42600,41400,41800,1808110,0.0011976047904191,1
2020-02-20,42500,42500,41500,42200,1471921,0.0095693779904306,1
2020-02-21,41400,41550,41000,41150,1476170,-0.0248815165876776,0
2020-02-24,40500,40900,38900,39050,1872964,-0.0510328068043742,0
2020-02-25,39200,39600,38700,39250,1779148,0.0051216389244557,1
2020-02-26,38250,39450,38100,39050,2439040,-0.0050955414012738,0
2020-02-27,38700,39450,38400,39400,1667870,0.0089628681177977,1
2020-02-28,38800,38900,38100,38900,2342074,-0.0126903553299492,0
2020-03-02,38500,39250,38000,38400,1696505,-0.012853470437018,0
2020-03-03,38300,38900,38000,38100,1830298,-0.0078125,0
2020-03-04,38500,39200,38150,38950,1601011,0.0223097112860892,1
2020-03-05,39050,39250,38500,38700,1192190,-0.006418485237484,0
2020-03-06,38200,38350,37300,37450,1624871,-0.0322997416020671,0
2020-03-09,36350,36500,35100,35150,2015102,-0.0614152202937249,0
2020-03-10,34800,35450,34800,35150,2183412,0.0,
2020-03-11,35000,36200,34850,35300,1840394,0.0042674253200569,1
2020-03-12,34600,34600,32900,33450,2428039,-0.0524079320113314,0
2020-03-13,30150,33600,29550,32900,3157352,-0.0164424514200298,0
2020-03-16,33250,33850,31850,32100,2158001,-0.0243161094224924,0
2020-03-17,30100,31250,29500,29850,2376047,-0.0700934579439251,0
2020-03-18,29200,30400,28800,29050,3437402,-0.0268006700167504,0
2020-03-19,29300,29600,26050,26050,3226552,-0.1032702237521514,0
2020-03-20,26600,31000,25850,30850,2772947,0.1842610364683301,1
2020-03-23,27800,28450,27300,27650,2779005,-0.1037277147487844,0
2020-03-24,28300,29550,28000,29150,2766834,0.0542495479204339,1
2020-03-25,30600,33300,30550,32000,4002728,0.097770154373928,1
2020-03-26,32600,35300,31500,32900,4079253,0.0281249999999999,1
2020-03-27,35100,35800,34200,35750,3789110,0.0866261398176291,1
2020-03-30,34300,35500,33750,34750,2529780,-0.027972027972028,0
2020-03-31,34900,35850,33900,34550,2227158,-0.0057553956834532,0
2020-04-01,33450,34150,31600,31600,2918796,-0.0853835021707669,0
2020-04-02,31900,32300,30550,31700,2356609,0.0031645569620253,1
2020-04-03,31150,32250,30900,31150,2312886,-0.0173501577287066,0
2020-04-06,31650,32850,31150,32850,1998703,0.0545746388443018,1
2020-04-07,33550,34100,32400,33100,2588831,0.0076103500761035,1
2020-04-08,32750,32900,32100,32100,2328277,-0.0302114803625377,0
2020-04-09,32700,32800,32100,32500,1758854,0.0124610591900311,1
2020-04-10,33150,33950,32600,33650,3195991,0.0353846153846153,1
2020-04-13,33850,34000,32400,32550,2535276,-0.0326894502228826,0
2020-04-14,32750,33350,32550,33200,1592187,0.0199692780337941,1
2020-04-16,32350,32500,31300,31900,4032094,-0.0391566265060241,0
2020-04-17,32250,33000,32250,32350,3117460,0.0141065830721003,1
2020-04-20,32700,32700,31850,31900,2712305,-0.0139103554868624,0
2020-04-21,31700,32100,31000,31700,2357333,-0.006269592476489,0
2020-04-22,31100,31600,30700,31500,1816282,-0.0063091482649841,0
2020-04-23,31700,31950,31300,31300,1661682,-0.0063492063492063,0
2020-04-24,31100,31650,31000,31100,1674947,-0.0063897763578274,0
2020-04-27,31500,34200,31350,34200,6297287,0.0996784565916397,1
2020-04-28,34850,35950,33800,34150,3681195,-0.0014619883040936,0
2020-04-29,34200,35000,34050,34750,2470683,0.0175695461200584,1
2020-05-04,33650,33800,32800,33000,3135974,-0.0503597122302158,0
2020-05-06,33100,33550,32400,32700,3285676,-0.009090909090909,0
2020-05-07,32250,32750,32200,32450,2057759,-0.0076452599388379,0
2020-05-08,32900,33050,32600,32800,1916592,0.0107858243451464,1
2020-05-11,32800,33350,32100,32150,2124625,-0.0198170731707316,0
2020-05-12,32150,32250,31450,31550,1901590,-0.0186625194401244,0
2020-05-13,30850,31450,30800,31450,2292087,-0.0031695721077654,0
2020-05-14,31000,31200,30900,30950,2117359,-0.0158982511923688,0
2020-05-15,31200,31550,30800,31450,2594683,0.0161550888529886,1
2020-05-18,31300,31350,30850,31000,2094246,-0.0143084260731319,0
2020-05-19,32300,32800,31800,31950,3318803,0.0306451612903226,1
2020-05-20,31700,32150,31600,32050,1529458,0.0031298904538341,1
2020-05-21,32250,32450,31900,32000,1690229,-0.001560062402496,0
2020-05-22,32300,32300,31000,31100,2073547,-0.0281249999999999,0
2020-05-25,31200,31500,30850,31350,1387582,0.0080385852090032,1
2020-05-26,31200,32850,31150,32600,3224756,0.0398724082934609,1
2020-05-27,33600,33950,33000,33100,4885554,0.0153374233128833,1
2020-05-28,34500,35200,33700,34200,6324651,0.0332326283987916,1
2020-05-29,33800,34350,33300,34000,4473646,-0.0058479532163743,0
2020-06-01,34200,34900,34050,34600,2643715,0.0176470588235293,1
2020-06-02,34750,36450,34450,36250,3992096,0.0476878612716762,1
2020-06-03,36900,38900,36850,38600,5291169,0.0648275862068965,1
2020-06-04,39400,40150,36800,37000,6220789,-0.0414507772020725,0
2020-06-05,37050,38050,36700,38050,2412060,0.0283783783783784,1
2020-06-08,39400,39400,37900,38200,2840784,0.0039421813403417,1
2020-06-09,38250,38950,37700,38500,2520713,0.0078534031413612,1
2020-06-10,38100,38200,37400,37550,2748853,-0.0246753246753246,0
2020-06-11,36450,36700,35550,36350,4278133,-0.0319573901464713,0
2020-06-12,34250,35050,34100,34650,3806558,-0.0467675378266849,0
2020-06-15,34300,35600,33250,33250,3388071,-0.0404040404040404,0
2020-06-16,34000,35850,34000,35700,2255201,0.0736842105263158,1
2020-06-17,34800,35050,34000,35000,3829768,-0.0196078431372549,0
2020-06-18,34400,35650,34350,35250,2556965,0.0071428571428571,1
2020-06-19,36100,36250,35100,36000,3560935,0.0212765957446807,1
2020-06-22,35400,35750,34800,34850,1689143,-0.0319444444444444,0
2020-06-23,35050,35300,34150,34700,1858916,-0.0043041606886656,0
2020-06-24,34700,35200,34550,34900,1373398,0.005763688760807,1
2020-06-25,33900,34200,33750,33750,1908667,-0.0329512893982808,0
2020-06-26,34350,35150,34200,34800,1889305,0.031111111111111,1
2020-06-29,33800,34050,33500,33900,1716673,-0.0258620689655172,0
2020-06-30,34200,34500,33800,33950,2139717,0.0014749262536872,1
2020-07-01,34000,34900,33850,34400,1797943,0.0132547864506626,1
2020-07-02,34350,34800,34300,34450,1944623,0.0014534883720929,1
2020-07-03,34750,35000,34500,34800,1032764,0.0101596516690856,1
2020-07-06,34850,35750,34500,35750,2081699,0.0272988505747127,1
2020-07-07,35900,36100,35300,35800,1837584,0.0013986013986013,1
2020-07-08,35750,35750,35000,35050,1613501,-0.020949720670391,0
2020-07-09,35000,35050,34650,34700,1962294,-0.0099857346647646,0
2020-07-10,34650,34650,33950,33950,1914633,-0.0216138328530259,0
2020-07-13,34500,35450,34150,35350,1765624,0.0412371134020619,1
2020-07-14,35200,35350,34850,35100,973577,-0.007072135785007,0
2020-07-15,35250,36450,35200,35650,2786466,0.0156695156695156,1
2020-07-16,36000,36550,35650,35950,1721130,0.008415147265077,1
2020-07-17,35950,36400,35400,35650,1595399,-0.0083449235048678,0
2020-07-20,35600,37000,35300,36900,2428100,0.0350631136044881,1
2020-07-21,36950,37350,36200,36700,2060791,-0.005420054200542,0
2020-07-22,37400,37950,36150,36200,3174680,-0.0136239782016348,0
2020-07-23,36200,36200,35350,35850,1829737,-0.0096685082872928,0
2020-07-24,35450,35800,35150,35400,1583429,-0.0125523012552301,0
2020-07-27,35100,35950,34950,35450,1154928,0.0014124293785311,1
2020-07-28,35500,36100,35250,35700,1739731,0.007052186177715,1
2020-07-29,35400,36350,35350,36200,1543911,0.0140056022408963,1
2020-07-30,36550,36850,35750,35950,1773544,-0.0069060773480662,0
2020-07-31,35850,35900,35250,35250,1893355,-0.019471488178025,0
2020-08-03,35350,35600,35050,35250,1056472,0.0,
2020-08-04,35250,35750,35250,35500,1345023,0.0070921985815601,1
2020-08-05,35500,35650,35250,35500,1272456,0.0,
2020-08-06,35700,37100,35650,36550,3369375,0.0295774647887323,1
2020-08-07,36700,36700,35800,36150,1831365,-0.0109439124487004,0
2020-08-10,36700,37200,36400,37150,2482203,0.0276625172890732,1
2020-08-11,38000,39000,37600,38800,4668361,0.044414535666218,1
2020-08-12,39900,40500,38550,40350,5024954,0.0399484536082475,1
2020-08-13,40050,41500,39700,41500,4253152,0.0285006195786865,1
2020-08-14,40850,41000,39750,39800,2859261,-0.0409638554216867,0
2020-08-18,39800,39850,38050,38150,2848865,-0.0414572864321608,0
2020-08-19,38300,38900,38000,38000,1283988,-0.0039318479685451,0
2020-08-20,38100,38100,36300,36450,2376891,-0.0407894736842104,0
2020-08-21,36800,37200,36300,36750,1682480,0.008230452674897,1
2020-08-24,36700,37100,36250,36950,1254718,0.0054421768707482,1
2020-08-25,37500,38100,37400,37950,1577837,0.027063599458728,1
2020-08-26,37650,37850,36800,37100,2118673,-0.0223978919631093,0
2020-08-27,36850,37000,36500,36950,1518005,-0.0040431266846361,0
2020-08-28,37350,38800,37200,38000,3094558,0.0284167794316643,1
2020-08-31,38150,38300,36850,36850,3473865,-0.0302631578947368,0
